fight_id,event_date,weight_class,diff_pre_slpm,diff_pre_sapm,diff_pre_str_acc,diff_pre_str_def,diff_pre_td_avg,diff_pre_td_acc,diff_pre_td_def,diff_pre_sub_avg,diff_pre_kd_avg,diff_pre_ctrl_pct,diff_pre_win_pct,diff_age_at_fight,diff_height_inches,diff_reach_inches,diff_prior_fight_count,target_win,target_method
f963d716384153ff,2015-07-25,Bantamweight,-1.5521505376344082,0.7322580645161287,-0.08526675006698214,-0.07073156130268199,-0.49193548387096775,0.09005376344086019,-0.030303030303030276,-0.6975806451612904,-0.23790322580645162,-0.09056003584229388,0.13131313131313127,-0.9801505817932927,0.0,3.0,2,0,KO/TKO
b2c3f1783a0c8530,2016-05-29,Featherweight,-0.6931719128329297,-0.8212106537530266,0.09875097718586096,0.016955718310230683,0.25859564164648896,-0.07327586206896552,-0.3398813936249073,-0.14237288135593218,0.16561743341404356,0.0616238902340597,-0.33333333333333337,0.687200547570157,3.0,1.0,10,1,Decision
edcb573f1462846e,2014-05-24,Bantamweight,-0.7695652173913041,0.2956521739130433,-0.12995798928002317,0.03918607995398338,-1.1366459627329193,0.07000000000000006,-0.04347826086956519,-1.1459627329192545,-0.03726708074534163,-0.1577018633540373,0.2857142857142857,-0.9801505817932892,0.0,3.0,2,0,KO/TKO
0683387ffe6a7561,2010-12-16,Bantamweight,-0.9777777777777779,0.42222222222222205,-0.0868368103356984,-0.13550543024227246,-1.0,0.6,0.19047619047619058,0.3333333333333335,0.0,0.0155555555555556,0.0,-5.681040383299109,3.0,6.0,-3,1,Submission
3ca05de15ddd658b,2011-11-05,Bantamweight,-0.7012987012987013,-2.6311688311688313,0.14261804087385482,-0.007192409712303505,-0.5454545454545454,0.33333333333333337,0.3571428571428572,0.6233766233766234,0.0,0.10363636363636364,0.25,-8.35318275154004,0.0,2.0,-1,1,Submission
019b4d006800504b,2023-03-18,Welterweight,-3.9117378048780482,-1.844512195121951,0.11705664680647776,0.055099648300117265,1.541158536585366,0.35,0.12121212121212133,0.5510670731707317,-0.34527439024390244,0.20176829268292684,0.0803571428571429,0.7638603696098514,-1.0,0.0,-2,1,Submission
12a33d16e1d4e2d9,2022-07-02,Welterweight,-2.133293733293734,-0.6982476982476986,-0.025992477324644492,0.1451782513680725,0.43124443124443124,0.41666666666666663,0.09154514656061274,-0.32432432432432434,0.04098604098604097,-0.0009157509157509125,0.01680672268907568,7.121149897330589,-1.0,2.0,20,0,KO/TKO
f3c37e23ca30c87d,2022-03-26,Welterweight,-2.1230625583566765,-2.312698412698413,0.061063093791204726,0.09993504183615076,1.061624649859944,0.1906779661016949,0.06267244777296033,0.7899159663865548,-0.053221288515406195,0.07986928104575164,0.03296703296703296,8.309377138945926,0.0,3.0,15,0,Decision
4096b302747d47b3,2019-06-22,Welterweight,3.068686868686869,2.4383838383838388,0.04468128579808728,-0.10625524698140099,-0.5606060606060606,-0.08333333333333337,-0.29920634920634925,-0.2272727272727273,0.6515151515151514,-0.13501683501683504,-0.015873015873015817,1.1800136892539328,-3.0,-6.0,2,0,KO/TKO
1521f94cafdfd783,2019-02-17,Welterweight,1.5789473684210522,0.9571929824561405,-0.022297951660435855,-0.06022845275181721,-0.8842105263157894,-0.09999999999999998,-0.1431623931623932,-0.48421052631578954,-0.21052631578947367,-0.08480701754385966,-0.1527777777777778,2.56810403832991,1.0,-3.0,-1,0,KO/TKO
d2591df4fa9cc44e,2016-01-30,Welterweight,-3.3,-3.2,0.2404320987654321,-0.07993730407523514,2.5,0.6666666666666667,-0.5,1.0,-0.5,0.03222222222222222,0.5,-6.828199863107461,0.0,-1.0,0,0,Submission
93026e3763542c05,2016-05-14,Welterweight,2.6861111111111113,0.7944444444444443,0.03739002932551322,0.042778935950238184,-0.9166666666666665,-0.2142857142857143,-0.1636363636363637,-0.9583333333333335,0.04166666666666663,-0.20060185185185184,-0.33333333333333337,1.6728268309377121,1.0,0.0,-1,1,Decision
76641669c1607b7a,2025-04-05,Women's Flyweight,4.5361344537815125,3.9193277310924373,-0.06256536635210674,-0.1422854570773493,-0.8319327731092436,0.3392857142857143,0.2293233082706767,-2.142857142857143,0.1764705882352941,-0.11210084033613446,-0.38095238095238093,-4.134154688569474,1.0,2.0,4,0,Submission
88020d22cf905792,2025-08-16,Women's Flyweight,0.39772727272727293,0.11363636363636376,-0.11693565928568328,-0.19135539862162843,0.5795454545454546,0.16666666666666669,-0.4285714285714286,-0.6136363636363638,0.2727272727272727,0.06670454545454546,0.08333333333333337,-1.5687885010266953,-1.0,1.0,2,1,Decision
4661e9ca9354021e,2024-05-04,Women's Flyweight,-11.466666666666667,-10.6,0.045679012345679004,0.23809523809523814,2.0,0.5,-1.0,9.0,0.0,0.3644444444444444,0.0,6.157426420260094,-3.0,-5.0,0,1,Decision
