fight_id,bonus_type
0d09e95e85efad69,Submission of the Night
8dbd4d1df2e7ff67,Submission of the Night
e5a88d0e816fd0f1,Performance of the Night
68ac97071275099f,Fight of the Night
3e126f482e9a84b8,Knockout of the Night
88d9e7ec7f228908,Knockout of the Night
041dd0fae4650970,Fight of the Night
e2e524bb5392a3ea,Performance of the Night
069ab7e7b8b5d262,Fight of the Night
4127b45c3d546eef,Performance of the Night
86106c10c93bb0aa,Submission of the Night
75b1533cc3cafae9,Performance of the Night
a0c82ba11a373008,Performance of the Night
8f4a445ccb548f15,Fight of the Night
73fd4982ef7aae44,Submission of the Night
6654ed9d9d930e92,Submission of the Night
fe1eb1104377f2da,Knockout of the Night
7c292e1fe5e5b682,Fight of the Night
4f4ea4fba68f690d,Submission of the Night
c5eaf65f33e8da6e,Fight of the Night
c582e2de87331135,Submission of the Night
3da8164e9f98d434,Knockout of the Night
3e5ed439449ad251,Fight of the Night
70f01e9ff0b4e519,Performance of the Night
80cb3cf9134b677c,Fight of the Night
c62a90c19af6a0e2,Performance of the Night
5fceb95c29d929bc,Fight of the Night
f00ac5af033f44b4,Performance of the Night
baee9b2491c986e2,Performance of the Night
c97e99ca5422f03b,Fight of the Night
cee94cd937bf64f2,Performance of the Night
64d6d51219e0664c,Performance of the Night
c64c2ca5d4d2c7b8,Fight of the Night
824fb74f5fc34218,Fight of the Night
c64c2ca5d4d2c7b8,Performance of the Night
323dc938d93a849b,Fight of the Night
a2ebb5f86eb64f22,Performance of the Night
f1eca70738ca073e,Performance of the Night
8f6dda53ea3b09c7,Fight of the Night
7e8fd03e070d0c25,Performance of the Night
9220acccebf14a46,Fight of the Night
d395828f5cb045a5,Fight of the Night
d395828f5cb045a5,Performance of the Night
c0e8095c91c39b06,Performance of the Night
ffea776913451b6d,Performance of the Night
cd0bc692a7bce9e7,Knockout of the Night
a5abdc461cb1538e,Performance of the Night
13d2b7aef67cb6ea,Performance of the Night
58b7b23b46f4ccd6,Submission of the Night
1574bb7476c9e556,Performance of the Night
6a4738656c493ee9,Performance of the Night
d0d99889c6abd8e1,Performance of the Night
cbf36e02c68e7719,Performance of the Night
295a0bf12a7373c0,Fight of the Night
6c67aa7063717a0c,Performance of the Night
d5245f5b96b8afdf,Fight of the Night
12c600dc64edb403,Performance of the Night
1748b2b5aabe23a5,Fight of the Night
288f7fb936c1523c,Performance of the Night
bbade63ca780668f,Fight of the Night
dcc0c53100fa1dd2,Performance of the Night
32a8f38bd1d46e3e,Performance of the Night
7e4b7a70838e5ba4,Performance of the Night
397dd9a8694ef413,Performance of the Night
c317f85a8266313e,Performance of the Night
7c5fc3fc7be4a997,Performance of the Night
a07940ac02b2bb2c,Knockout of the Night
423f32dd018ac218,Performance of the Night
9b3bade95e1dd484,Performance of the Night
2ca4a039c07acd38,Performance of the Night
bc1787883f9328be,Fight of the Night
4dc5039b21013b3a,Performance of the Night
5bfba809430d178b,Knockout of the Night
451df53c13185584,Performance of the Night
756cae177016ebf1,Fight of the Night
17b2d89ceb879a29,Fight of the Night
80fd1902547e0744,Submission of the Night
571a3eabff5c7ba7,Fight of the Night
07018cb7ae879456,Fight of the Night
08489fdfb56ee19c,Fight of the Night
25259e230be9cdc9,Performance of the Night
632c2d4ed12f2bdf,Performance of the Night
9150344ed35f355d,Performance of the Night
f5eae75fc240aaa6,Performance of the Night
43b416cf0c75dbd7,Performance of the Night
e7a7ab126225540c,Knockout of the Night
6a7892754af30685,Fight of the Night
077667e3aaf314db,Knockout of the Night
9ae6a6f0f0730fa1,Submission of the Night
b9508f47504ccc59,Knockout of the Night
034ce0af4dedbfd7,Fight of the Night
a23b4817f0b773c8,Fight of the Night
c13dc0cccef263f7,Performance of the Night
57d7a683b85bb87b,Performance of the Night
76ece0ee2ef5d240,Fight of the Night
90a83875e1d11238,Fight of the Night
a38648a1c190f9be,Performance of the Night
a2f31cf3a28a7730,Fight of the Night
be69cbf1f1671c8e,Performance of the Night
e5872dfa5b93fcbb,Fight of the Night
bc1be168c064f028,Performance of the Night
62e6eadbb2805760,Performance of the Night
e30ee434b864e4ac,Fight of the Night
362f78f23304c6f4,Fight of the Night
8d986c9ee38daf19,Submission of the Night
73a4a092c1850b57,Submission of the Night
7cdb56b2f207a41b,Submission of the Night
c576e311ea337a32,Performance of the Night
b9ff9ebe19ae6358,Fight of the Night
678d27af287476f8,Performance of the Night
a5a065cb6d33ba9e,Performance of the Night
5ae5eb729c6bb169,Fight of the Night
de4c4997f1429dd1,Performance of the Night
2418af6da44fd361,Performance of the Night
f8fce67abe0ab922,Performance of the Night
49e344834626c144,Performance of the Night
5ffb251c6ea48b65,Fight of the Night
88ef809a0fde3900,Knockout of the Night
3b0258eb19d66f8f,Submission of the Night
7b06e7f2b34d24b8,Fight of the Night
7b06e7f2b34d24b8,Submission of the Night
d40bfa821f2fe46a,Fight of the Night
ed33249f2f247b53,Fight of the Night
46d800ce45fdd3e6,Performance of the Night
abfb3ed6dcb0e1f0,Performance of the Night
1a113ac3255f3ac3,Knockout of the Night
1b80d5696c2dc640,Fight of the Night
ec271393bc31ab72,Knockout of the Night
8c3179f0fd62af14,Knockout of the Night
fcf3b0d21df10f56,Fight of the Night
3fe3208df1098fdc,Knockout of the Night
84efac79989f4d0a,Knockout of the Night
5475f5b6bad40989,Performance of the Night
1b8d366ac0f110f3,Performance of the Night
7a0813ec0fadc84e,Performance of the Night
6a7db3750822d7be,Performance of the Night
37bc72d5d211b189,Performance of the Night
d806aacf5b6ba7f6,Performance of the Night
9fe98de1eac21f2e,Performance of the Night
3f8b4aeb3baf4724,Performance of the Night
4843f369dc8b5de5,Performance of the Night
7208e40818401e88,Fight of the Night
7208e40818401e88,Performance of the Night
cf5e8f98159c3971,Fight of the Night
cf5e8f98159c3971,Performance of the Night
5bfaa389a67139fd,Performance of the Night
e8d59c27b467d716,Fight of the Night
fa4b3f5ce8055921,Fight of the Night
c27e33ee8ef53866,Performance of the Night
b309cdde35310875,Fight of the Night
59eea37af7efb06c,Performance of the Night
999a0fad4c82148d,Fight of the Night
23e5acd1549b538a,Fight of the Night
bfae2fb50efbdb0f,Fight of the Night
d6f6ac29008509db,Performance of the Night
490724f8b3658f67,Performance of the Night
53e818dd5abdf787,Performance of the Night
ed3334d108b257a6,Performance of the Night
9d30c887e8bd8824,Performance of the Night
0d857bd8245f9d31,Submission of the Night
fa6775e369b9eec9,Fight of the Night
00414fc5519233b4,Performance of the Night
e8bcff901e1e98f6,Knockout of the Night
e3826e06d68ed4af,Performance of the Night
32602ced539d8bd5,Knockout of the Night
39003cb1926bb9e0,Knockout of the Night
a10deecfb8558335,Performance of the Night
72105dd82d964e7a,Performance of the Night
998296216e7171ed,Performance of the Night
e5279358b128c2ac,Fight of the Night
059f5cf0e9e37627,Fight of the Night
1f5f59924b59408b,Fight of the Night
79865287be90e4be,Performance of the Night
ea006bae605e2a6b,Performance of the Night
5727d5be8c373346,Performance of the Night
795aa42785a46643,Performance of the Night
0ddf834a47533d15,Performance of the Night
810c9da07970c4a6,Fight of the Night
094790e50afae55e,Performance of the Night
bf732e22055e8634,Performance of the Night
de32c5a78aaf89e9,Performance of the Night
b3a304eadb9f7fb4,Performance of the Night
8d9b460143ae19bc,Performance of the Night
25e6b11e1cf45b83,Fight of the Night
6e574bd614afffd9,Fight of the Night
c65f4b4c0338d0c1,Fight of the Night
31acf87e89a4a401,Performance of the Night
5a81ddab738c45e8,Submission of the Night
e7fdbd5c65798a5c,Fight of the Night
80538f958af30aa0,Fight of the Night
745b1395a2698762,Fight of the Night
747d922b329b7f30,Performance of the Night
453e6f2665c85fd7,Performance of the Night
120ec60ad18cf6c5,Performance of the Night
86dff1593d8b9a1f,Performance of the Night
7206d0aa1d53e518,Knockout of the Night
539e0008bb634f1b,Fight of the Night
64fe6e61a24dbf39,Performance of the Night
72e477b41f44e358,Performance of the Night
39c4ae4624052f9f,Performance of the Night
bbc76ff9e1b1b142,Fight of the Night
f67aa0b16e16a9ea,Fight of the Night
32ad75f6c8ca7e9f,Performance of the Night
58450502a93454c8,Performance of the Night
d86e31793564cd31,Fight of the Night
9bfda7c26578aaac,Fight of the Night
a564219e7a964aa6,Fight of the Night
e8307c7686c42d8c,Performance of the Night
5f8a92f10e5451ce,Performance of the Night
fce6522f42b48f18,Performance of the Night
16628e25a043043a,Performance of the Night
13a8ddb1c3f55ed4,Performance of the Night
de332779baa1b103,Performance of the Night
2a44035824303dee,Performance of the Night
6ff21ea2c75c48ed,Performance of the Night
2e1435c160bfe8b2,Performance of the Night
ba766bd03090dab9,Performance of the Night
970f083af8368f57,Performance of the Night
e9754f597ec50f6f,Fight of the Night
246fef4b19c3a7ed,Performance of the Night
11f7bac5037a184c,Fight of the Night
858feabaf429a963,Performance of the Night
d5955b81c26230ff,Performance of the Night
3aa19b85fbf4114c,Submission of the Night
0596fc5eba5c1fe0,Fight of the Night
921a8db065cd8cc5,Performance of the Night
8b4eeaa048361ba3,Performance of the Night
68095e551ff6bbfd,Performance of the Night
87dcb3eab20f6ac1,Performance of the Night
128e818254ebfabe,Fight of the Night
8eaa23d64c20b0f1,Performance of the Night
305d8c85b35a7d4e,Performance of the Night
ec5d705232983b87,Fight of the Night
f526892a27b50576,Performance of the Night
79f03eca3fe5cdb3,Performance of the Night
2a2b00e9bfd089cc,Performance of the Night
63bfc9cdc24d0cc8,Submission of the Night
66887532be2de5ee,Performance of the Night
8c93a978b0487c7c,Fight of the Night
f4d9138ba502b7ec,Performance of the Night
a01524699dfa3526,Knockout of the Night
f327f8e59acfab1b,Submission of the Night
fde66b153c65e25d,Submission of the Night
5ba1e6f5519074c9,Knockout of the Night
0fad42b9ab3f31be,Fight of the Night
2f22e38844aa7d96,Fight of the Night
23861a2085ea34a3,Fight of the Night
7aa7b0c5706a0492,Knockout of the Night
f466cd99d02644e9,Performance of the Night
4047c2e259529179,Performance of the Night
83fa3a382acc7bdc,Performance of the Night
657fd7ab7bdf9f15,Fight of the Night
8868957c1735bcf0,Performance of the Night
32813f5f46f045e8,Performance of the Night
6068385c48de6801,Performance of the Night
acc987adeab45bfc,Performance of the Night
4bf6b6904ec94421,Performance of the Night
1298d89922befa8c,Submission of the Night
4914f7bd073c6359,Performance of the Night
49b05e23e3a2af13,Fight of the Night
3d7ea6012fd8f786,Fight of the Night
7afe2a15ae7359e9,Performance of the Night
92fd2127f46b0cb7,Fight of the Night
88295b0ab9868db5,Submission of the Night
be38ed9ccfe2ee03,Fight of the Night
c4f05ff2781530f4,Fight of the Night
0e37ea649c51fba9,Knockout of the Night
7f9a1b6d83d08c42,Fight of the Night
c5bef3da17e595ee,Fight of the Night
707ba52845d399c9,Fight of the Night
c8bc7e668ffffc7c,Performance of the Night
5e6a74db89f5410c,Performance of the Night
750257171ad29a2c,Performance of the Night
5af6a54d7e0f2b7f,Fight of the Night
7e50ae4dbdd380a1,Knockout of the Night
fd438db3e60f062a,Performance of the Night
9b8a82276f06829f,Fight of the Night
9a0ecee6e8ca173f,Performance of the Night
a072ec605bebe5a8,Submission of the Night
110a49a43aafe044,Performance of the Night
804c350ce714770f,Performance of the Night
5d6fb4acfe5cc8a1,Performance of the Night
9b9ef12603e820ec,Fight of the Night
a83ebbf013905949,Fight of the Night
a69afe4a88c0ca12,Performance of the Night
80769cf090fa34dd,Fight of the Night
24ff385ca78c80d3,Performance of the Night
91f7986d6fee7d57,Fight of the Night
1332c1037c955d82,Performance of the Night
702759500d47a059,Performance of the Night
a6c02fb0b18e916c,Submission of the Night
6e705b2365bc03fa,Performance of the Night
8aefe4de7a490de6,Knockout of the Night
59861c3d19eb46ef,Performance of the Night
f1100f1bc6cbb351,Fight of the Night
16dcd55681f990c0,Submission of the Night
669e3927b38a36fb,Fight of the Night
d5a0e8c67ed8abe0,Fight of the Night
071d716229f5ae7f,Fight of the Night
edac9fd482177a64,Performance of the Night
6773055965441b18,Submission of the Night
cf04a408cedb37ff,Fight of the Night
9dd9affa41eead4c,Fight of the Night
1aa4c2fa5ffaff00,Performance of the Night
5f9b063630e52778,Fight of the Night
de495aa2ec1f1e91,Fight of the Night
de495aa2ec1f1e91,Knockout of the Night
231968c02cdfe65e,Performance of the Night
3e2bde19e752f64b,Performance of the Night
03eecf1926d9c77c,Performance of the Night
c335f44e4f3515ea,Fight of the Night
d69e3677060af4c7,Performance of the Night
0b21755eb0897396,Fight of the Night
cd03bff050e53625,Submission of the Night
c46d51fb87a4f485,Fight of the Night
778653bf095d4487,Submission of the Night
95beb5ec32718faf,Performance of the Night
bab65d16fa74fc5b,Performance of the Night
cc17e4d182235a95,Knockout of the Night
33b9285aec39e37f,Submission of the Night
2b95f2982b19518a,Fight of the Night
9368a80ba62d87e2,Submission of the Night
13858ffdaaef5671,Knockout of the Night
1287c631cb74f1d9,Submission of the Night
7ec61e2b0728e6d4,Knockout of the Night
7c07a71fa1882bf4,Fight of the Night
7c07a71fa1882bf4,Knockout of the Night
e9390cff6e5d52d0,Submission of the Night
a369d5ca5aef8b25,Submission of the Night
6963c65b49e47277,Knockout of the Night
e55b69543aa74907,Fight of the Night
72b12a837290b327,Performance of the Night
6017351e164dbca3,Performance of the Night
5d64044b985004e7,Performance of the Night
e82d734674ce4d46,Performance of the Night
b21e4b6c4126c782,Performance of the Night
1258b6f1cb5eed64,Performance of the Night
a2e1e35e4e84e08d,Fight of the Night
468d6da7f097e449,Fight of the Night
92e9c53671ac8fe7,Fight of the Night
de9422207df2de64,Performance of the Night
6ed5847dd874d2d2,Fight of the Night
5254658d4e4126c9,Fight of the Night
958bd435389dd12a,Fight of the Night
a8bab8884249f634,Fight of the Night
f41e83de703acf85,Performance of the Night
ad26bf55ff201f4f,Performance of the Night
34644c44229e41a1,Performance of the Night
f7e5e9fdcbff28b3,Submission of the Night
d0b7a79d3e7f3362,Performance of the Night
1ff520024da5b3b2,Performance of the Night
f786136e55007e17,Performance of the Night
923d5041c3b6d763,Fight of the Night
4f9939af9a1d40a3,Performance of the Night
f5de8b2c81e91129,Fight of the Night
79884c0df84662b9,Performance of the Night
bd7a8c6c74655afc,Performance of the Night
b166f1582946fbbc,Performance of the Night
3352c65f3f6d9b2a,Fight of the Night
5aeac72404dd7c6d,Submission of the Night
0f641756e99605ad,Fight of the Night
246f38c7855a6400,Fight of the Night
a637cd1012af870f,Performance of the Night
c9e4aa12aaa7309e,Performance of the Night
724dd26b47b7349e,Fight of the Night
0769ab47fcf0bf6b,Performance of the Night
cb902d73389ed34b,Performance of the Night
061990783b9bdb36,Fight of the Night
63dd38f0dcc2ee88,Performance of the Night
dbbd17b6995f014b,Performance of the Night
53b480b44b0b51f1,Performance of the Night
4be101dd6883d9bb,Fight of the Night
b972f998103731da,Fight of the Night
cd150cd28738a7c5,Performance of the Night
e0acd0cf4930671b,Fight of the Night
d77a72e3fa8db853,Fight of the Night
d77a72e3fa8db853,Knockout of the Night
494042bf96730bc0,Performance of the Night
6222cdc86b12d251,Fight of the Night
8238c5f16d0b39c3,Knockout of the Night
f187c7ec92f43828,Performance of the Night
458e6de1b9ef3500,Knockout of the Night
db620510bbb3f0af,Knockout of the Night
9984333d8933dd58,Knockout of the Night
aa4aa75f0065a687,Fight of the Night
aa4aa75f0065a687,Submission of the Night
54437b8dba3a6110,Performance of the Night
15ce105716441c54,Performance of the Night
e939acbd9894c686,Performance of the Night
85ddb65429a9d517,Performance of the Night
6b4c2cc27855506a,Performance of the Night
81b84b34f0357fa5,Performance of the Night
37fda56a435a9b24,Performance of the Night
bda7992779a005fa,Performance of the Night
d4e3baff532df842,Performance of the Night
e1ec8774466db669,Performance of the Night
f32d918ee06cb83b,Performance of the Night
0c58b5f37bfeb65a,Submission of the Night
897d9e21c59d0633,Performance of the Night
c30d792b648556ea,Fight of the Night
e38d7761a92e1bf9,Performance of the Night
94a3e3df3d28d8f0,Submission of the Night
688c8b695e521ce8,Fight of the Night
688c8b695e521ce8,Submission of the Night
c99370e3e54bd5fd,Knockout of the Night
bb9c60bc6924f373,Performance of the Night
bcef35d6e0964f01,Performance of the Night
753004dcc9c53eb6,Performance of the Night
a0909aab15ba53c5,Fight of the Night
fb5ce6329f243d8b,Fight of the Night
351532f2fe6804d1,Performance of the Night
fa084335b5f87627,Submission of the Night
9293d9f38ba22343,Submission of the Night
0ad57af26ddc7930,Performance of the Night
3cbbf947fd0d2144,Performance of the Night
1bd1a710c2c042ad,Fight of the Night
12188cb0809778a1,Fight of the Night
29398b15b94c3847,Fight of the Night
cdf58f62e289efec,Fight of the Night
7ff036c99621eb1c,Fight of the Night
c33cc8b85b9a202c,Performance of the Night
ebb45ec974325bac,Fight of the Night
eaa63c8fb9379426,Fight of the Night
4a29c1f671bd89cb,Knockout of the Night
a1f4a5fcef50915b,Knockout of the Night
93c4b798134c71d4,Performance of the Night
981e2f5a8e46a1f1,Fight of the Night
981e2f5a8e46a1f1,Performance of the Night
1d34e2f80cb91188,Knockout of the Night
6d1093a1c31dab94,Knockout of the Night
a53b8686b748849f,Fight of the Night
a53b8686b748849f,Submission of the Night
206db35805bb83dc,Fight of the Night
00cf159d5e637238,Knockout of the Night
dba1add63d4bcbaa,Submission of the Night
fc16ccf0994c6e50,Performance of the Night
a200b5dcbdd2506e,Performance of the Night
96b1430379c0694a,Performance of the Night
a2f2c64f9fb3fb1c,Performance of the Night
a1a5d06b0e7ada62,Performance of the Night
8d740c844353ae0e,Performance of the Night
68fe62bac7fd8bb0,Performance of the Night
f87a3fa07f0009c9,Performance of the Night
46c050a827ee83d6,Performance of the Night
3dd0951b8855137d,Fight of the Night
3dd0951b8855137d,Performance of the Night
9e21a8dea9663e26,Performance of the Night
958522de54ccc536,Performance of the Night
f8ad660497e49187,Performance of the Night
476c31184332698e,Performance of the Night
2723f4d275d3f619,Fight of the Night
a71764d5da04e3bc,Performance of the Night
a0163cdde4ec785d,Performance of the Night
c5603628f7ae84d3,Fight of the Night
221928c8441779e4,Submission of the Night
805bc227bd40b0cc,Submission of the Night
bdd782059be98dfb,Knockout of the Night
c9144a294c73b06f,Performance of the Night
13c4251fb451f440,Fight of the Night
639013929b61e834,Performance of the Night
5a09a7a3f2792d1a,Performance of the Night
badc5aee374b250c,Fight of the Night
cc750e6a50445cba,Submission of the Night
fea3a0643218e16b,Performance of the Night
0e272af30a23e09b,Submission of the Night
a4759c52378f9d1a,Performance of the Night
4f722e80eadb6d2f,Performance of the Night
4560734220b96851,Performance of the Night
959fea398ffa5778,Performance of the Night
b3847772199e2639,Performance of the Night
f7865e5a6d009a87,Performance of the Night
a8bc6e005077bb0b,Fight of the Night
dde7d29cc443e263,Fight of the Night
cb9654746447b934,Fight of the Night
451525a1abe30a91,Fight of the Night
0ffbf3096a13b47e,Fight of the Night
2a43df4cc047a28b,Performance of the Night
2e200563dd7c4922,Fight of the Night
2417f4130d707978,Fight of the Night
ebf7cea27b83c432,Performance of the Night
903552edaba48f4a,Fight of the Night
903552edaba48f4a,Performance of the Night
147e984aa34e3028,Fight of the Night
a4817b7e46028b4a,Fight of the Night
977a758d869f9e7a,Performance of the Night
4e55251b7a0df0c2,Fight of the Night
4e55251b7a0df0c2,Performance of the Night
87126427cfcaee52,Fight of the Night
9ed0c3acc436eb56,Fight of the Night
099a2db0470d456b,Submission of the Night
2129acab2280bd29,Performance of the Night
96c6be6b22385967,Performance of the Night
4b69545737f1902a,Knockout of the Night
ca16e203eb2bde60,Performance of the Night
f22d193f3ab42bc5,Performance of the Night
605c16fa5a803b15,Performance of the Night
cbf1e76186a0c8b3,Performance of the Night
43b43c5d439b2f98,Performance of the Night
a419e6df765aa755,Fight of the Night
4a172a5191cb8e60,Performance of the Night
997dcf5fd2eb0f2f,Performance of the Night
05f6459d1f3ed13f,Performance of the Night
17bb1e62772ac5af,Fight of the Night
73370221b3fa3676,Performance of the Night
66ba984cc547e31a,Fight of the Night
2521fed000747f47,Performance of the Night
08af25ef4252b138,Fight of the Night
08af25ef4252b138,Performance of the Night
7ffd80b65b0ff942,Performance of the Night
69c06be4f87ccdab,Performance of the Night
0096879f5708526b,Performance of the Night
f91709b071e8295a,Performance of the Night
676f5091ce2c3c90,Submission of the Night
c108e8f2c0330460,Submission of the Night
eb5cd79e00dd5cd2,Fight of the Night
12b94f0229c30ead,Fight of the Night
5136dc566f46daf6,Performance of the Night
5f5b626e67529056,Performance of the Night
ce3d94186567a684,Performance of the Night
a5075f4eaee6036f,Performance of the Night
f8dd1e75978a3957,Fight of the Night
9d6b46a3cf5ec494,Performance of the Night
f4bef3fc1af95338,Knockout of the Night
dc7ba55ca764cfbe,Performance of the Night
d2ef04d5f384c05a,Performance of the Night
10b31e991c2d0d4e,Performance of the Night
33afdd7ad43a2756,Performance of the Night
86b19fddda4583d5,Submission of the Night
00ee51bba08b7a08,Performance of the Night
90e5169190971647,Performance of the Night
eb62bfcd3d96a182,Knockout of the Night
08f5bdfe45082ec5,Fight of the Night
f3fb4be38377e1e9,Performance of the Night
8133b11f2b7ad634,Knockout of the Night
10fd87a88178aedd,Submission of the Night
552973c278f08fbb,Knockout of the Night
b3a3341a5db2d484,Knockout of the Night
d1e144ce44599f3a,Fight of the Night
67a3b8dc3c0c3e45,Fight of the Night
71e3272f7ebcca26,Submission of the Night
148f5128a45e9212,Knockout of the Night
b4a2fc934d4660ff,Fight of the Night
eebb4dde70a67369,Performance of the Night
6ac1478baeddaae8,Knockout of the Night
cd96998e837b0da1,Fight of the Night
03a200326e56d597,Performance of the Night
ef3c1a2ac6510d26,Performance of the Night
19d6c7f5263c9398,Fight of the Night
c996b2ff10a915b1,Knockout of the Night
fe52c91f751e8db6,Fight of the Night
5ed0027812582ad9,Performance of the Night
0b1af005a5f25561,Performance of the Night
220aa11288e919c6,Fight of the Night
8ef7723b6a8b45e1,Performance of the Night
6671b567c4eb9982,Performance of the Night
8456a02bd3621837,Knockout of the Night
34c6c06ba60a9ade,Submission of the Night
5237736e6b37c609,Performance of the Night
dbed6292db8b0212,Performance of the Night
8757fbfa0857415f,Knockout of the Night
a3cd6a65aaa9f104,Performance of the Night
3733d100f7bd5590,Performance of the Night
8636b67096df4b27,Performance of the Night
adac148ee6fa3bf7,Performance of the Night
5c0e5d850d8e661f,Fight of the Night
8badcb2134c1cdaf,Performance of the Night
1e3c67921162561d,Performance of the Night
28b6ee9c3eb8b753,Performance of the Night
bfe4950b3de83e9c,Performance of the Night
ea660db65bfa998f,Performance of the Night
43e26b46cbb51985,Performance of the Night
2f9b9ef5f6833aa1,Performance of the Night
79c22394d9c2144d,Performance of the Night
1e176413438fabd5,Performance of the Night
2077a980c50264e1,Knockout of the Night
a693622ad8c0d672,Performance of the Night
7fec3b1ec923ad24,Performance of the Night
1019f330bdecfc65,Knockout of the Night
b2c3f1783a0c8530,Fight of the Night
f963d716384153ff,Performance of the Night
edcb573f1462846e,Fight of the Night
edcb573f1462846e,Performance of the Night
3ca05de15ddd658b,Fight of the Night
019b4d006800504b,Performance of the Night
12a33d16e1d4e2d9,Fight of the Night
9eef9b7967991296,Fight of the Night
f3c37e23ca30c87d,Fight of the Night
1521f94cafdfd783,Fight of the Night
48f23cc8cc5ad9a9,Fight of the Night
ce0fda34122f3d48,Fight of the Night
76641669c1607b7a,Performance of the Night
a4c7d59d340794c0,Performance of the Night
6ac3d588f9630f0a,Fight of the Night
678440bd8274a18e,Performance of the Night
5d8af316413ea2f7,Performance of the Night
6fbd9d599d638106,Fight of the Night
07cb64236ae7aaea,Performance of the Night
a3b972117a3998ee,Fight of the Night
a3b972117a3998ee,Performance of the Night
e25875165648162b,Performance of the Night
6c1dba8a3ba4f42e,Performance of the Night
34fd6ac116645ae6,Performance of the Night
a060b6b0dfe275b7,Knockout of the Night
83c81018bb3aeebf,Performance of the Night
5cd1869013741767,Performance of the Night
6655a8da2655f2d0,Fight of the Night
4e3ccffe18641d9c,Performance of the Night
a88a4c126d585320,Performance of the Night
824859c7580eb35b,Fight of the Night
a5c76ead1a2767b6,Fight of the Night
b47e4f0982938e5b,Performance of the Night
fa3294fe655440dd,Fight of the Night
42e7cc48c31d8f29,Fight of the Night
f9ab966e63968c15,Performance of the Night
daa6b47be304ec86,Performance of the Night
6ecfa439ef900bcc,Performance of the Night
8fea32ab0445859c,Fight of the Night
6ad594777cce2d7d,Performance of the Night
5311298f79414125,Fight of the Night
4d6f492092d827cf,Knockout of the Night
008d1123cc90f003,Submission of the Night
cade8a4e97911e89,Knockout of the Night
bc6d70ab959dce70,Performance of the Night
82f00e723ed5f6ea,Performance of the Night
7d0874323bd1f768,Performance of the Night
c57c8e22a3e8dde2,Performance of the Night
fb4b1754d510b0d0,Performance of the Night
4adef20ce69217be,Performance of the Night
2ab395e21080b10a,Performance of the Night
559e84f568f798f0,Submission of the Night
24bcade0007c2246,Fight of the Night
a611b5916dc411b1,Submission of the Night
372a0456aa4ff6cf,Submission of the Night
ae2dfd555dd3d55b,Fight of the Night
77ed474dfc5359ea,Performance of the Night
b8648b32caf36c5a,Performance of the Night
80c4f70b7f7a1945,Performance of the Night
318460613b6018e9,Performance of the Night
b51d691b9f5603a8,Knockout of the Night
110d18c0953bde1d,Knockout of the Night
eb3093e235f048c8,Knockout of the Night
87c73e2086214b5c,Knockout of the Night
0dc2fc8d39e226a3,Fight of the Night
44adac5d05f7e883,Submission of the Night
15705df8ba8dcbe1,Fight of the Night
591e7797363a6c89,Submission of the Night
058d32372a2271fd,Knockout of the Night
940701effe1d2b6c,Fight of the Night
25da52bc590ef664,Performance of the Night
1785c7fb722d3007,Performance of the Night
0d63a7d3e08df3db,Fight of the Night
43cc040a91145fa7,Submission of the Night
f5eb5439a5b9cc56,Fight of the Night
558b54d28a662cca,Fight of the Night
c9ebbba18e4e1e84,Fight of the Night
0e60ab32f3d03929,Performance of the Night
076c98ac0561521f,Performance of the Night
6e85d8d17c3eed58,Fight of the Night
6e85d8d17c3eed58,Submission of the Night
7c4eb0b4845eb0ed,Performance of the Night
47fc0736929125bd,Performance of the Night
812ff38f0ed409ca,Performance of the Night
d361b51952944a26,Performance of the Night
a57b9c636ac198be,Performance of the Night
0e9091311ca565ce,Fight of the Night
3d741cee0dffe165,Performance of the Night
b12d96ba9426b8d4,Fight of the Night
ab341b7bb01cdc89,Fight of the Night
05b7bfd4fe75af69,Fight of the Night
3c6659f1b09760ba,Performance of the Night
4c12c9085200121f,Performance of the Night
0c3c835e681972d3,Performance of the Night
531d9676d767da66,Performance of the Night
919fb76d2f3e5827,Performance of the Night
880f2bb0a639a5a0,Performance of the Night
6a315ef5bf22af29,Performance of the Night
cb010b41cd20a1ed,Performance of the Night
801b3f24c670f19a,Performance of the Night
a6edcccdfccb9132,Submission of the Night
6fd1edb58d271f7c,Performance of the Night
dcc3da324eb5f26c,Performance of the Night
cdf048ec9b917cfa,Performance of the Night
00b7497b02b3b2bb,Performance of the Night
ec434314c5438fc7,Performance of the Night
33719a2d9c69ed17,Performance of the Night
0133019a4f1055ee,Performance of the Night
7f0e469103ab46b6,Submission of the Night
c4e866d9dd606faa,Performance of the Night
12e12307414dafc6,Performance of the Night
856468ba24a37fcc,Performance of the Night
7fd0f7b3866b2c75,Performance of the Night
b12bc15f384ecc42,Performance of the Night
71bcafd04decc8ce,Submission of the Night
852442b380088fa5,Performance of the Night
ced241b99eab5f22,Performance of the Night
776a8a645868f616,Fight of the Night
776a8a645868f616,Performance of the Night
97b32ff27fd457a8,Performance of the Night
873306ad79b62f5e,Performance of the Night
3a81276a9641c6a1,Fight of the Night
65ac65daa51720e2,Submission of the Night
7b9f169016746f81,Performance of the Night
4e224ebb6394611d,Performance of the Night
fe0f1b418e6d3ecb,Performance of the Night
15068d7b095ca9bd,Performance of the Night
536c26ef4da9ace7,Fight of the Night
83a0fff04494bfc4,Fight of the Night
b5b5156c713c5d47,Performance of the Night
